SFO_MV,MV_SFO,time_sec
22.0,19.0,34992000
18.0,10.0,34995600
19.0,7.0,34999200
23.0,7.0,35002800
41.0,11.0,35006400
78.0,26.0,35010000
91.0,48.0,35013600
92.0,71.0,35017200
88.0,75.0,35020800
82.0,72.0,35024400
79.0,72.0,35028000
74.0,76.0,35031600
68.0,82.0,35035200
66.0,88.0,35038800
68.0,97.0,35042400
68.0,95.0,35046000
73.0,92.0,35049600
75.0,89.0,35053200
68.0,89.0,35056800
54.0,82.0,35060400
49.0,69.0,35064000
48.0,61.0,35067600
44.0,49.0,35071200
33.0,35.0,35074800
22.0,19.0,35078400
18.0,10.0,35082000
19.0,7.0,35085600
23.0,7.0,35089200
41.0,11.0,35092800
78.0,26.0,35096400
91.0,48.0,35100000
92.0,71.0,35103600
88.0,75.0,35107200
82.0,72.0,35110800
79.0,72.0,35114400
74.0,76.0,35118000
68.0,82.0,35121600
66.0,88.0,35125200
68.0,97.0,35128800
68.0,95.0,35132400
73.0,92.0,35136000
75.0,89.0,35139600
68.0,89.0,35143200
54.0,82.0,35146800
49.0,69.0,35150400
48.0,61.0,35154000
44.0,49.0,35157600
33.0,35.0,35161200
22.0,19.0,35164800
18.0,10.0,35168400
19.0,7.0,35172000
23.0,7.0,35175600
41.0,11.0,35179200
78.0,26.0,35182800
91.0,48.0,35186400
92.0,71.0,35190000
88.0,75.0,35193600
82.0,72.0,35197200
79.0,72.0,35200800
74.0,76.0,35204400
68.0,82.0,35208000
66.0,88.0,35211600
68.0,97.0,35215200
68.0,95.0,35218800
73.0,92.0,35222400
75.0,89.0,35226000
68.0,89.0,35229600
54.0,82.0,35233200
49.0,69.0,35236800
48.0,61.0,35240400
44.0,49.0,35244000
33.0,35.0,35247600
22.0,19.0,35251200
18.0,10.0,35254800
19.0,7.0,35258400
23.0,7.0,35262000
41.0,11.0,35265600
78.0,26.0,35269200
91.0,48.0,35272800
92.0,71.0,35276400
88.0,75.0,35280000
82.0,72.0,35283600
79.0,72.0,35287200
74.0,76.0,35290800
68.0,82.0,35294400
66.0,88.0,35298000
68.0,97.0,35301600
68.0,95.0,35305200
73.0,92.0,35308800
75.0,89.0,35312400
68.0,89.0,35316000
54.0,82.0,35319600
49.0,69.0,35323200
48.0,61.0,35326800
44.0,49.0,35330400
33.0,35.0,35334000
22.0,19.0,35337600
18.0,10.0,35341200
19.0,7.0,35344800
23.0,7.0,35348400
41.0,11.0,35352000
78.0,26.0,35355600
91.0,48.0,35359200
92.0,71.0,35362800
88.0,75.0,35366400
82.0,72.0,35370000
79.0,72.0,35373600
74.0,76.0,35377200
68.0,82.0,35380800
66.0,88.0,35384400
68.0,97.0,35388000
68.0,95.0,35391600
73.0,92.0,35395200
75.0,89.0,35398800
68.0,89.0,35402400
54.0,82.0,35406000
49.0,69.0,35409600
48.0,61.0,35413200
44.0,49.0,35416800
33.0,35.0,35420400
22.0,19.0,35424000
18.0,10.0,35427600
19.0,7.0,35431200
23.0,7.0,35434800
41.0,11.0,35438400
78.0,26.0,35442000
91.0,48.0,35445600
92.0,71.0,35449200
88.0,75.0,35452800
82.0,72.0,35456400
79.0,72.0,35460000
74.0,76.0,35463600
68.0,82.0,35467200
66.0,88.0,35470800
68.0,97.0,35474400
68.0,95.0,35478000
73.0,92.0,35481600
75.0,89.0,35485200
68.0,89.0,35488800
54.0,82.0,35492400
49.0,69.0,35496000
48.0,61.0,35499600
44.0,49.0,35503200
33.0,35.0,35506800
22.0,19.0,35510400
18.0,10.0,35514000
19.0,7.0,35517600
23.0,7.0,35521200
41.0,11.0,35524800
78.0,26.0,35528400
91.0,48.0,35532000
92.0,71.0,35535600
88.0,75.0,35539200
82.0,72.0,35542800
79.0,72.0,35546400
74.0,76.0,35550000
68.0,82.0,35553600
66.0,88.0,35557200
68.0,97.0,35560800
68.0,95.0,35564400
73.0,92.0,35568000
75.0,89.0,35571600
68.0,89.0,35575200
54.0,82.0,35578800
49.0,69.0,35582400
48.0,61.0,35586000
44.0,49.0,35589600
33.0,35.0,35593200
22.0,19.0,35596800
18.0,10.0,35600400
19.0,7.0,35604000
23.0,7.0,35607600
41.0,11.0,35611200
78.0,26.0,35614800
91.0,48.0,35618400
92.0,71.0,35622000
88.0,75.0,35625600
82.0,72.0,35629200
79.0,72.0,35632800
74.0,76.0,35636400
68.0,82.0,35640000
66.0,88.0,35643600
68.0,97.0,35647200
68.0,95.0,35650800
73.0,92.0,35654400
75.0,89.0,35658000
68.0,89.0,35661600
54.0,82.0,35665200
49.0,69.0,35668800
48.0,61.0,35672400
44.0,49.0,35676000
33.0,35.0,35679600
22.0,19.0,35683200
18.0,10.0,35686800
19.0,7.0,35690400
23.0,7.0,35694000
41.0,11.0,35697600
78.0,26.0,35701200
91.0,48.0,35704800
92.0,71.0,35708400
88.0,75.0,35712000
82.0,72.0,35715600
79.0,72.0,35719200
74.0,76.0,35722800
68.0,82.0,35726400
66.0,88.0,35730000
68.0,97.0,35733600
68.0,95.0,35737200
73.0,92.0,35740800
75.0,89.0,35744400
68.0,89.0,35748000
54.0,82.0,35751600
49.0,69.0,35755200
48.0,61.0,35758800
44.0,49.0,35762400
33.0,35.0,35766000
22.0,19.0,35769600
18.0,10.0,35773200
19.0,7.0,35776800
23.0,7.0,35780400
41.0,11.0,35784000
78.0,26.0,35787600
91.0,48.0,35791200
92.0,71.0,35794800
88.0,75.0,35798400
82.0,72.0,35802000
79.0,72.0,35805600
74.0,76.0,35809200
68.0,82.0,35812800
66.0,88.0,35816400
68.0,97.0,35820000
68.0,95.0,35823600
73.0,92.0,35827200
75.0,89.0,35830800
68.0,89.0,35834400
54.0,82.0,35838000
49.0,69.0,35841600
48.0,61.0,35845200
44.0,49.0,35848800
33.0,35.0,35852400
22.0,19.0,35856000
18.0,10.0,35859600
19.0,7.0,35863200
23.0,7.0,35866800
41.0,11.0,35870400
78.0,26.0,35874000
91.0,48.0,35877600
92.0,71.0,35881200
88.0,75.0,35884800
82.0,72.0,35888400
79.0,72.0,35892000
74.0,76.0,35895600
68.0,82.0,35899200
66.0,88.0,35902800
68.0,97.0,35906400
68.0,95.0,35910000
73.0,92.0,35913600
75.0,89.0,35917200
68.0,89.0,35920800
54.0,82.0,35924400
49.0,69.0,35928000
48.0,61.0,35931600
44.0,49.0,35935200
33.0,35.0,35938800
22.0,19.0,35942400
18.0,10.0,35946000
19.0,7.0,35949600
23.0,7.0,35953200
41.0,11.0,35956800
78.0,26.0,35960400
91.0,48.0,35964000
92.0,71.0,35967600
88.0,75.0,35971200
82.0,72.0,35974800
79.0,72.0,35978400
74.0,76.0,35982000
68.0,82.0,35985600
66.0,88.0,35989200
68.0,97.0,35992800
68.0,95.0,35996400
73.0,92.0,36000000
75.0,89.0,36003600
68.0,89.0,36007200
54.0,82.0,36010800
49.0,69.0,36014400
48.0,61.0,36018000
44.0,49.0,36021600
33.0,35.0,36025200
22.0,19.0,36028800
18.0,10.0,36032400
19.0,7.0,36036000
23.0,7.0,36039600
41.0,11.0,36043200
78.0,26.0,36046800
91.0,48.0,36050400
92.0,71.0,36054000
88.0,75.0,36057600
82.0,72.0,36061200
79.0,72.0,36064800
74.0,76.0,36068400
68.0,82.0,36072000
66.0,88.0,36075600
68.0,97.0,36079200
68.0,95.0,36082800
73.0,92.0,36086400
75.0,89.0,36090000
68.0,89.0,36093600
54.0,82.0,36097200
49.0,69.0,36100800
48.0,61.0,36104400
44.0,49.0,36108000
33.0,35.0,36111600
22.0,19.0,36115200
18.0,10.0,36118800
19.0,7.0,36122400
23.0,7.0,36126000
41.0,11.0,36129600
78.0,26.0,36133200
91.0,48.0,36136800
92.0,71.0,36140400
88.0,75.0,36144000
82.0,72.0,36147600
79.0,72.0,36151200
74.0,76.0,36154800
68.0,82.0,36158400
66.0,88.0,36162000
68.0,97.0,36165600
68.0,95.0,36169200
73.0,92.0,36172800
75.0,89.0,36176400
68.0,89.0,36180000
54.0,82.0,36183600
49.0,69.0,36187200
48.0,61.0,36190800
44.0,49.0,36194400
33.0,35.0,36198000
22.0,19.0,36201600
18.0,10.0,36205200
19.0,7.0,36208800
23.0,7.0,36212400
41.0,11.0,36216000
78.0,26.0,36219600
91.0,48.0,36223200
92.0,71.0,36226800
88.0,75.0,36230400
82.0,72.0,36234000
79.0,72.0,36237600
74.0,76.0,36241200
68.0,82.0,36244800
66.0,88.0,36248400
68.0,97.0,36252000
68.0,95.0,36255600
73.0,92.0,36259200
75.0,89.0,36262800
68.0,89.0,36266400
54.0,82.0,36270000
49.0,69.0,36273600
48.0,61.0,36277200
44.0,49.0,36280800
33.0,35.0,36284400
22.0,19.0,36288000
18.0,10.0,36291600
19.0,7.0,36295200
23.0,7.0,36298800
41.0,11.0,36302400
78.0,26.0,36306000
91.0,48.0,36309600
92.0,71.0,36313200
88.0,75.0,36316800
82.0,72.0,36320400
79.0,72.0,36324000
74.0,76.0,36327600
68.0,82.0,36331200
66.0,88.0,36334800
68.0,97.0,36338400
68.0,95.0,36342000
73.0,92.0,36345600
75.0,89.0,36349200
68.0,89.0,36352800
54.0,82.0,36356400
49.0,69.0,36360000
48.0,61.0,36363600
44.0,49.0,36367200
33.0,35.0,36370800
22.0,19.0,36374400
18.0,10.0,36378000
19.0,7.0,36381600
23.0,7.0,36385200
41.0,11.0,36388800
78.0,26.0,36392400
91.0,48.0,36396000
92.0,71.0,36399600
88.0,75.0,36403200
82.0,72.0,36406800
79.0,72.0,36410400
74.0,76.0,36414000
68.0,82.0,36417600
66.0,88.0,36421200
68.0,97.0,36424800
68.0,95.0,36428400
73.0,92.0,36432000
75.0,89.0,36435600
68.0,89.0,36439200
54.0,82.0,36442800
49.0,69.0,36446400
48.0,61.0,36450000
44.0,49.0,36453600
33.0,35.0,36457200
22.0,19.0,36460800
18.0,10.0,36464400
19.0,7.0,36468000
23.0,7.0,36471600
41.0,11.0,36475200
78.0,26.0,36478800
91.0,48.0,36482400
92.0,71.0,36486000
88.0,75.0,36489600
82.0,72.0,36493200
79.0,72.0,36496800
74.0,76.0,36500400
68.0,82.0,36504000
66.0,88.0,36507600
68.0,97.0,36511200
68.0,95.0,36514800
73.0,92.0,36518400
75.0,89.0,36522000
68.0,89.0,36525600
54.0,82.0,36529200
49.0,69.0,36532800
48.0,61.0,36536400
44.0,49.0,36540000
33.0,35.0,36543600
22.0,19.0,36547200
18.0,10.0,36550800
19.0,7.0,36554400
23.0,7.0,36558000
41.0,11.0,36561600
78.0,26.0,36565200
91.0,48.0,36568800
92.0,71.0,36572400
88.0,75.0,36576000
82.0,72.0,36579600
79.0,72.0,36583200
74.0,76.0,36586800
68.0,82.0,36590400
66.0,88.0,36594000
68.0,97.0,36597600
68.0,95.0,36601200
73.0,92.0,36604800
75.0,89.0,36608400
68.0,89.0,36612000
54.0,82.0,36615600
49.0,69.0,36619200
48.0,61.0,36622800
44.0,49.0,36626400
33.0,35.0,36630000
22.0,19.0,36633600
18.0,10.0,36637200
19.0,7.0,36640800
23.0,7.0,36644400
41.0,11.0,36648000
78.0,26.0,36651600
91.0,48.0,36655200
92.0,71.0,36658800
88.0,75.0,36662400
82.0,72.0,36666000
79.0,72.0,36669600
74.0,76.0,36673200
68.0,82.0,36676800
66.0,88.0,36680400
68.0,97.0,36684000
68.0,95.0,36687600
73.0,92.0,36691200
75.0,89.0,36694800
68.0,89.0,36698400
54.0,82.0,36702000
49.0,69.0,36705600
48.0,61.0,36709200
44.0,49.0,36712800
33.0,35.0,36716400
22.0,19.0,36720000
18.0,10.0,36723600
19.0,7.0,36727200
23.0,7.0,36730800
41.0,11.0,36734400
78.0,26.0,36738000
91.0,48.0,36741600
92.0,71.0,36745200
88.0,75.0,36748800
82.0,72.0,36752400
79.0,72.0,36756000
74.0,76.0,36759600
68.0,82.0,36763200
66.0,88.0,36766800
68.0,97.0,36770400
68.0,95.0,36774000
73.0,92.0,36777600
75.0,89.0,36781200
68.0,89.0,36784800
54.0,82.0,36788400
49.0,69.0,36792000
48.0,61.0,36795600
44.0,49.0,36799200
33.0,35.0,36802800
22.0,19.0,36806400
18.0,10.0,36810000
19.0,7.0,36813600
23.0,7.0,36817200
41.0,11.0,36820800
78.0,26.0,36824400
91.0,48.0,36828000
92.0,71.0,36831600
88.0,75.0,36835200
82.0,72.0,36838800
79.0,72.0,36842400
74.0,76.0,36846000
68.0,82.0,36849600
66.0,88.0,36853200
68.0,97.0,36856800
68.0,95.0,36860400
73.0,92.0,36864000
75.0,89.0,36867600
68.0,89.0,36871200
54.0,82.0,36874800
49.0,69.0,36878400
48.0,61.0,36882000
44.0,49.0,36885600
33.0,35.0,36889200
22.0,19.0,36892800
18.0,10.0,36896400
19.0,7.0,36900000
23.0,7.0,36903600
41.0,11.0,36907200
78.0,26.0,36910800
91.0,48.0,36914400
92.0,71.0,36918000
88.0,75.0,36921600
82.0,72.0,36925200
79.0,72.0,36928800
74.0,76.0,36932400
68.0,82.0,36936000
66.0,88.0,36939600
68.0,97.0,36943200
68.0,95.0,36946800
73.0,92.0,36950400
75.0,89.0,36954000
68.0,89.0,36957600
54.0,82.0,36961200
49.0,69.0,36964800
48.0,61.0,36968400
44.0,49.0,36972000
33.0,35.0,36975600
22.0,19.0,36979200
18.0,10.0,36982800
19.0,7.0,36986400
23.0,7.0,36990000
41.0,11.0,36993600
78.0,26.0,36997200
91.0,48.0,37000800
92.0,71.0,37004400
88.0,75.0,37008000
82.0,72.0,37011600
79.0,72.0,37015200
74.0,76.0,37018800
68.0,82.0,37022400
66.0,88.0,37026000
68.0,97.0,37029600
68.0,95.0,37033200
73.0,92.0,37036800
75.0,89.0,37040400
68.0,89.0,37044000
54.0,82.0,37047600
49.0,69.0,37051200
48.0,61.0,37054800
44.0,49.0,37058400
33.0,35.0,37062000
22.0,19.0,37065600
18.0,10.0,37069200
19.0,7.0,37072800
23.0,7.0,37076400
41.0,11.0,37080000
78.0,26.0,37083600
91.0,48.0,37087200
92.0,71.0,37090800
88.0,75.0,37094400
82.0,72.0,37098000
79.0,72.0,37101600
74.0,76.0,37105200
68.0,82.0,37108800
66.0,88.0,37112400
68.0,97.0,37116000
68.0,95.0,37119600
73.0,92.0,37123200
75.0,89.0,37126800
68.0,89.0,37130400
54.0,82.0,37134000
49.0,69.0,37137600
48.0,61.0,37141200
44.0,49.0,37144800
33.0,35.0,37148400
22.0,19.0,37152000
18.0,10.0,37155600
19.0,7.0,37159200
23.0,7.0,37162800
41.0,11.0,37166400
78.0,26.0,37170000
91.0,48.0,37173600
92.0,71.0,37177200
88.0,75.0,37180800
82.0,72.0,37184400
79.0,72.0,37188000
74.0,76.0,37191600
68.0,82.0,37195200
66.0,88.0,37198800
68.0,97.0,37202400
68.0,95.0,37206000
73.0,92.0,37209600
75.0,89.0,37213200
68.0,89.0,37216800
54.0,82.0,37220400
49.0,69.0,37224000
48.0,61.0,37227600
44.0,49.0,37231200
33.0,35.0,37234800
22.0,19.0,37238400
18.0,10.0,37242000
19.0,7.0,37245600
23.0,7.0,37249200
41.0,11.0,37252800
78.0,26.0,37256400
91.0,48.0,37260000
92.0,71.0,37263600
88.0,75.0,37267200
82.0,72.0,37270800
79.0,72.0,37274400
74.0,76.0,37278000
68.0,82.0,37281600
66.0,88.0,37285200
68.0,97.0,37288800
68.0,95.0,37292400
73.0,92.0,37296000
75.0,89.0,37299600
68.0,89.0,37303200
54.0,82.0,37306800
49.0,69.0,37310400
48.0,61.0,37314000
44.0,49.0,37317600
33.0,35.0,37321200
22.0,19.0,37324800
18.0,10.0,37328400
19.0,7.0,37332000
23.0,7.0,37335600
41.0,11.0,37339200
78.0,26.0,37342800
91.0,48.0,37346400
92.0,71.0,37350000
88.0,75.0,37353600
82.0,72.0,37357200
79.0,72.0,37360800
74.0,76.0,37364400
68.0,82.0,37368000
66.0,88.0,37371600
68.0,97.0,37375200
68.0,95.0,37378800
73.0,92.0,37382400
75.0,89.0,37386000
68.0,89.0,37389600
54.0,82.0,37393200
49.0,69.0,37396800
48.0,61.0,37400400
44.0,49.0,37404000
33.0,35.0,37407600
22.0,19.0,37411200
18.0,10.0,37414800
19.0,7.0,37418400
23.0,7.0,37422000
41.0,11.0,37425600
78.0,26.0,37429200
91.0,48.0,37432800
92.0,71.0,37436400
88.0,75.0,37440000
82.0,72.0,37443600
79.0,72.0,37447200
74.0,76.0,37450800
68.0,82.0,37454400
66.0,88.0,37458000
68.0,97.0,37461600
68.0,95.0,37465200
73.0,92.0,37468800
75.0,89.0,37472400
68.0,89.0,37476000
54.0,82.0,37479600
49.0,69.0,37483200
48.0,61.0,37486800
44.0,49.0,37490400
33.0,35.0,37494000
22.0,19.0,37497600
18.0,10.0,37501200
19.0,7.0,37504800
23.0,7.0,37508400
41.0,11.0,37512000
78.0,26.0,37515600
91.0,48.0,37519200
92.0,71.0,37522800
88.0,75.0,37526400
82.0,72.0,37530000
79.0,72.0,37533600
74.0,76.0,37537200
68.0,82.0,37540800
66.0,88.0,37544400
68.0,97.0,37548000
68.0,95.0,37551600
73.0,92.0,37555200
75.0,89.0,37558800
68.0,89.0,37562400
54.0,82.0,37566000
49.0,69.0,37569600
48.0,61.0,37573200
44.0,49.0,37576800
33.0,35.0,37580400
22.0,19.0,37584000
18.0,10.0,37587600
19.0,7.0,37591200
23.0,7.0,37594800
41.0,11.0,37598400
78.0,26.0,37602000
91.0,48.0,37605600
92.0,71.0,37609200
88.0,75.0,37612800
82.0,72.0,37616400
79.0,72.0,37620000
74.0,76.0,37623600
68.0,82.0,37627200
66.0,88.0,37630800
68.0,97.0,37634400
68.0,95.0,37638000
73.0,92.0,37641600
75.0,89.0,37645200
68.0,89.0,37648800
54.0,82.0,37652400
49.0,69.0,37656000
48.0,61.0,37659600
44.0,49.0,37663200
33.0,35.0,37666800
22.0,19.0,37670400
18.0,10.0,37674000
19.0,7.0,37677600
23.0,7.0,37681200
41.0,11.0,37684800
78.0,26.0,37688400
91.0,48.0,37692000
92.0,71.0,37695600
88.0,75.0,37699200
82.0,72.0,37702800
79.0,72.0,37706400
74.0,76.0,37710000
68.0,82.0,37713600
66.0,88.0,37717200
68.0,97.0,37720800
68.0,95.0,37724400
73.0,92.0,37728000
75.0,89.0,37731600
68.0,89.0,37735200
54.0,82.0,37738800
49.0,69.0,37742400
48.0,61.0,37746000
44.0,49.0,37749600
33.0,35.0,37753200
22.0,19.0,37756800
18.0,10.0,37760400
19.0,7.0,37764000
23.0,7.0,37767600
41.0,11.0,37771200
78.0,26.0,37774800
91.0,48.0,37778400
92.0,71.0,37782000
88.0,75.0,37785600
82.0,72.0,37789200
79.0,72.0,37792800
74.0,76.0,37796400
68.0,82.0,37800000
66.0,88.0,37803600
68.0,97.0,37807200
68.0,95.0,37810800
73.0,92.0,37814400
75.0,89.0,37818000
68.0,89.0,37821600
54.0,82.0,37825200
49.0,69.0,37828800
48.0,61.0,37832400
44.0,49.0,37836000
33.0,35.0,37839600
22.0,19.0,37843200
18.0,10.0,37846800
19.0,7.0,37850400
23.0,7.0,37854000
41.0,11.0,37857600
78.0,26.0,37861200
91.0,48.0,37864800
92.0,71.0,37868400
88.0,75.0,37872000
82.0,72.0,37875600
79.0,72.0,37879200
74.0,76.0,37882800
68.0,82.0,37886400
66.0,88.0,37890000
68.0,97.0,37893600
68.0,95.0,37897200
73.0,92.0,37900800
75.0,89.0,37904400
68.0,89.0,37908000
54.0,82.0,37911600
49.0,69.0,37915200
48.0,61.0,37918800
44.0,49.0,37922400
33.0,35.0,37926000
22.0,19.0,37929600
18.0,10.0,37933200
19.0,7.0,37936800
23.0,7.0,37940400
41.0,11.0,37944000
78.0,26.0,37947600
91.0,48.0,37951200
92.0,71.0,37954800
88.0,75.0,37958400
82.0,72.0,37962000
79.0,72.0,37965600
74.0,76.0,37969200
68.0,82.0,37972800
66.0,88.0,37976400
68.0,97.0,37980000
68.0,95.0,37983600
73.0,92.0,37987200
75.0,89.0,37990800
68.0,89.0,37994400
54.0,82.0,37998000
49.0,69.0,38001600
48.0,61.0,38005200
44.0,49.0,38008800
33.0,35.0,38012400
22.0,19.0,38016000
18.0,10.0,38019600
19.0,7.0,38023200
23.0,7.0,38026800
41.0,11.0,38030400
78.0,26.0,38034000
91.0,48.0,38037600
92.0,71.0,38041200
88.0,75.0,38044800
82.0,72.0,38048400
79.0,72.0,38052000
74.0,76.0,38055600
68.0,82.0,38059200
66.0,88.0,38062800
68.0,97.0,38066400
68.0,95.0,38070000
73.0,92.0,38073600
75.0,89.0,38077200
68.0,89.0,38080800
54.0,82.0,38084400
49.0,69.0,38088000
48.0,61.0,38091600
44.0,49.0,38095200
33.0,35.0,38098800
22.0,19.0,38102400
18.0,10.0,38106000
19.0,7.0,38109600
23.0,7.0,38113200
41.0,11.0,38116800
78.0,26.0,38120400
91.0,48.0,38124000
92.0,71.0,38127600
88.0,75.0,38131200
82.0,72.0,38134800
79.0,72.0,38138400
74.0,76.0,38142000
68.0,82.0,38145600
66.0,88.0,38149200
68.0,97.0,38152800
68.0,95.0,38156400
73.0,92.0,38160000
75.0,89.0,38163600
68.0,89.0,38167200
54.0,82.0,38170800
49.0,69.0,38174400
48.0,61.0,38178000
44.0,49.0,38181600
33.0,35.0,38185200
22.0,19.0,38188800
18.0,10.0,38192400
19.0,7.0,38196000
23.0,7.0,38199600
41.0,11.0,38203200
78.0,26.0,38206800
91.0,48.0,38210400
92.0,71.0,38214000
88.0,75.0,38217600
82.0,72.0,38221200
79.0,72.0,38224800
74.0,76.0,38228400
68.0,82.0,38232000
66.0,88.0,38235600
68.0,97.0,38239200
68.0,95.0,38242800
73.0,92.0,38246400
75.0,89.0,38250000
68.0,89.0,38253600
54.0,82.0,38257200
49.0,69.0,38260800
48.0,61.0,38264400
44.0,49.0,38268000
33.0,35.0,38271600
22.0,19.0,38275200
18.0,10.0,38278800
19.0,7.0,38282400
23.0,7.0,38286000
41.0,11.0,38289600
78.0,26.0,38293200
91.0,48.0,38296800
92.0,71.0,38300400
88.0,75.0,38304000
82.0,72.0,38307600
79.0,72.0,38311200
74.0,76.0,38314800
68.0,82.0,38318400
66.0,88.0,38322000
68.0,97.0,38325600
68.0,95.0,38329200
73.0,92.0,38332800
75.0,89.0,38336400
68.0,89.0,38340000
54.0,82.0,38343600
49.0,69.0,38347200
48.0,61.0,38350800
44.0,49.0,38354400
33.0,35.0,38358000
22.0,19.0,38361600
18.0,10.0,38365200
19.0,7.0,38368800
23.0,7.0,38372400
41.0,11.0,38376000
78.0,26.0,38379600
91.0,48.0,38383200
92.0,71.0,38386800
88.0,75.0,38390400
82.0,72.0,38394000
79.0,72.0,38397600
74.0,76.0,38401200
68.0,82.0,38404800
66.0,88.0,38408400
68.0,97.0,38412000
68.0,95.0,38415600
73.0,92.0,38419200
75.0,89.0,38422800
68.0,89.0,38426400
54.0,82.0,38430000
49.0,69.0,38433600
48.0,61.0,38437200
44.0,49.0,38440800
33.0,35.0,38444400
22.0,19.0,38448000
18.0,10.0,38451600
19.0,7.0,38455200
23.0,7.0,38458800
41.0,11.0,38462400
78.0,26.0,38466000
91.0,48.0,38469600
92.0,71.0,38473200
88.0,75.0,38476800
82.0,72.0,38480400
79.0,72.0,38484000
74.0,76.0,38487600
68.0,82.0,38491200
66.0,88.0,38494800
68.0,97.0,38498400
68.0,95.0,38502000
73.0,92.0,38505600
75.0,89.0,38509200
68.0,89.0,38512800
54.0,82.0,38516400
49.0,69.0,38520000
48.0,61.0,38523600
44.0,49.0,38527200
33.0,35.0,38530800
22.0,19.0,38534400
18.0,10.0,38538000
19.0,7.0,38541600
23.0,7.0,38545200
41.0,11.0,38548800
78.0,26.0,38552400
91.0,48.0,38556000
92.0,71.0,38559600
88.0,75.0,38563200
82.0,72.0,38566800
79.0,72.0,38570400
74.0,76.0,38574000
68.0,82.0,38577600
66.0,88.0,38581200
68.0,97.0,38584800
68.0,95.0,38588400
73.0,92.0,38592000
75.0,89.0,38595600
68.0,89.0,38599200
54.0,82.0,38602800
49.0,69.0,38606400
48.0,61.0,38610000
44.0,49.0,38613600
33.0,35.0,38617200
22.0,19.0,38620800
18.0,10.0,38624400
19.0,7.0,38628000
23.0,7.0,38631600
41.0,11.0,38635200
78.0,26.0,38638800
91.0,48.0,38642400
92.0,71.0,38646000
88.0,75.0,38649600
82.0,72.0,38653200
79.0,72.0,38656800
74.0,76.0,38660400
68.0,82.0,38664000
66.0,88.0,38667600
68.0,97.0,38671200
68.0,95.0,38674800
73.0,92.0,38678400
75.0,89.0,38682000
68.0,89.0,38685600
54.0,82.0,38689200
49.0,69.0,38692800
48.0,61.0,38696400
44.0,49.0,38700000
33.0,35.0,38703600
22.0,19.0,38707200
18.0,10.0,38710800
19.0,7.0,38714400
23.0,7.0,38718000
41.0,11.0,38721600
78.0,26.0,38725200
91.0,48.0,38728800
92.0,71.0,38732400
88.0,75.0,38736000
82.0,72.0,38739600
79.0,72.0,38743200
74.0,76.0,38746800
68.0,82.0,38750400
66.0,88.0,38754000
68.0,97.0,38757600
68.0,95.0,38761200
73.0,92.0,38764800
75.0,89.0,38768400
68.0,89.0,38772000
54.0,82.0,38775600
49.0,69.0,38779200
48.0,61.0,38782800
44.0,49.0,38786400
33.0,35.0,38790000
22.0,19.0,38793600
18.0,10.0,38797200
19.0,7.0,38800800
23.0,7.0,38804400
41.0,11.0,38808000
78.0,26.0,38811600
91.0,48.0,38815200
92.0,71.0,38818800
88.0,75.0,38822400
82.0,72.0,38826000
79.0,72.0,38829600
74.0,76.0,38833200
68.0,82.0,38836800
66.0,88.0,38840400
68.0,97.0,38844000
68.0,95.0,38847600
73.0,92.0,38851200
75.0,89.0,38854800
68.0,89.0,38858400
54.0,82.0,38862000
49.0,69.0,38865600
48.0,61.0,38869200
44.0,49.0,38872800
33.0,35.0,38876400
22.0,19.0,38880000
18.0,10.0,38883600
19.0,7.0,38887200
23.0,7.0,38890800
41.0,11.0,38894400
78.0,26.0,38898000
91.0,48.0,38901600
92.0,71.0,38905200
88.0,75.0,38908800
82.0,72.0,38912400
79.0,72.0,38916000
74.0,76.0,38919600
68.0,82.0,38923200
66.0,88.0,38926800
68.0,97.0,38930400
68.0,95.0,38934000
73.0,92.0,38937600
75.0,89.0,38941200
68.0,89.0,38944800
54.0,82.0,38948400
49.0,69.0,38952000
48.0,61.0,38955600
44.0,49.0,38959200
33.0,35.0,38962800
22.0,19.0,38966400
18.0,10.0,38970000
19.0,7.0,38973600
23.0,7.0,38977200
41.0,11.0,38980800
78.0,26.0,38984400
91.0,48.0,38988000
92.0,71.0,38991600
88.0,75.0,38995200
82.0,72.0,38998800
79.0,72.0,39002400
74.0,76.0,39006000
68.0,82.0,39009600
66.0,88.0,39013200
68.0,97.0,39016800
68.0,95.0,39020400
73.0,92.0,39024000
75.0,89.0,39027600
68.0,89.0,39031200
54.0,82.0,39034800
49.0,69.0,39038400
48.0,61.0,39042000
44.0,49.0,39045600
33.0,35.0,39049200
22.0,19.0,39052800
18.0,10.0,39056400
19.0,7.0,39060000
23.0,7.0,39063600
41.0,11.0,39067200
78.0,26.0,39070800
91.0,48.0,39074400
92.0,71.0,39078000
88.0,75.0,39081600
82.0,72.0,39085200
79.0,72.0,39088800
74.0,76.0,39092400
68.0,82.0,39096000
66.0,88.0,39099600
68.0,97.0,39103200
68.0,95.0,39106800
73.0,92.0,39110400
75.0,89.0,39114000
68.0,89.0,39117600
54.0,82.0,39121200
49.0,69.0,39124800
48.0,61.0,39128400
44.0,49.0,39132000
33.0,35.0,39135600
22.0,19.0,39139200
18.0,10.0,39142800
19.0,7.0,39146400
23.0,7.0,39150000
41.0,11.0,39153600
78.0,26.0,39157200
91.0,48.0,39160800
92.0,71.0,39164400
88.0,75.0,39168000
82.0,72.0,39171600
79.0,72.0,39175200
74.0,76.0,39178800
68.0,82.0,39182400
