locationname,datetime,temp,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
HHR,2023-07-28T11:00:00,80.9,15,2.592832,4.363323125,1013.5,0.3,9.9
HHR,2023-07-28T12:00:00,83,15,3.12928,5.061454825,1013.2,0.3,9.9
HHR,2023-07-28T13:00:00,82.1,15,5.722112,4.363323125,1013.4,0.2,9.9
HHR,2023-07-28T14:00:00,80.9,18.3,5.096256,4.53785605,1013.7,0.2,9.9
HHR,2023-07-28T15:00:00,80.9,18.3,4.604512,4.53785605,1013.7,0.3,9.9
HHR,2023-07-28T16:00:00,82.1,16.1,3.084576,4.345869833,1013.1,0,9.9
HHR,2023-07-28T17:00:00,82.1,11.4,3.084576,4.014257275,1012.9,0.2,9.9
HHR,2023-07-28T18:00:00,79,11.4,4.604512,4.712388975,1012.9,0.5,9.9
HHR,2023-07-28T19:00:00,75.8,11.4,4.112768,4.363323125,1012.9,27.9,9.9
HHR,2023-07-28T20:00:00,74,8.1,3.084576,4.712388975,1012.8,0.5,8.7
HHR,2023-07-28T21:00:00,74,8.1,2.101088,4.53785605,1013.2,0.5,9.9
HHR,2023-07-28T22:00:00,73.1,8.1,2.101088,4.53785605,1013.5,0.5,9.9
HHR,2023-07-28T23:00:00,73.1,6.9,1.519936,6.108652375,1013.5,0.5,9.9
HHR,2023-07-29T00:00:00,73.1,6.9,0,0,1013.5,0.2,9.9
HHR,2023-07-29T01:00:00,73.1,6.9,0,0,1013.5,0.2,9.9
HHR,2023-07-29T02:00:00,73.1,5.8,0,6.265732008,1013.4,0,9.9
HHR,2023-07-29T03:00:00,71.9,5.8,0,0,1013.1,99.5,8.7
HHR,2023-07-29T04:00:00,73.1,5.8,0,0,1012.8,0,9.9
HHR,2023-07-29T05:00:00,73.1,5.8,0,0,1013,0.2,9.9
HHR,2023-07-29T06:00:00,71.9,5.8,0,6.248278715,1013.9,0.3,9.9
HHR,2023-07-29T07:00:00,73.1,5.8,0,0,1014.3,88.7,8.1
HHR,2023-07-29T08:00:00,74,6.9,0,0,1014.9,0.3,8.1
HHR,2023-07-29T09:00:00,77,6.9,2.101088,2.44346095,1015.3,0.3,8.1
HHR,2023-07-29T10:00:00,80.9,6.9,1.519936,4.712388975,1014.2,0.3,8.7
HHR,2023-07-29T11:00:00,86,12.8,0.044704,6.265732008,1014.4,0.3,9.9
HHR,2023-07-29T12:00:00,87.1,12.8,2.592832,4.363323125,1014.1,0.3,8.1
HHR,2023-07-29T13:00:00,83.9,12.8,5.677408,4.1887902,1014.3,0,6.8
HHR,2023-07-29T14:00:00,82.1,15,5.096256,4.712388975,1014.5,0.5,8.1
HHR,2023-07-29T15:00:00,83.9,15,5.096256,4.014257275,1014.1,0.5,6.8
HHR,2023-07-29T16:00:00,83,15,3.12928,4.8869219,1012.7,0.3,8.1
HHR,2023-07-29T17:00:00,80,9.2,4.112768,4.53785605,1012.2,0.5,6.8
HHR,2023-07-29T18:00:00,79,9.2,4.604512,4.712388975,1011.8,0.5,8.1
HHR,2023-07-29T19:00:00,78.1,9.2,2.592832,4.1887902,1011.6,0.3,8.1
HHR,2023-07-29T20:00:00,75.8,8.1,3.084576,4.1887902,1011.7,0.3,9.9
HHR,2023-07-29T21:00:00,74.9,8.1,2.101088,4.53785605,1011.9,0.2,9.9
HHR,2023-07-29T22:00:00,74.9,8.1,0,6.248278715,1012.2,0.2,9.9
HHR,2023-07-29T23:00:00,75.8,5.8,0,0,1012.3,0,9.9
HHR,2023-07-30T00:00:00,75.8,5.8,0,0,1012.3,0,9.9
HHR,2023-07-30T01:00:00,74.9,5.8,1.519936,5.061454825,1012.1,0,9.9
HHR,2023-07-30T02:00:00,74.9,5.8,0,0,1012,0,9.9
HHR,2023-07-30T03:00:00,74,5.8,1.475232,2.7925268,1011.6,0,8.1
HHR,2023-07-30T04:00:00,73.1,5.8,2.101088,2.617993875,1011.4,99.4,8.1
HHR,2023-07-30T05:00:00,73.1,4.7,1.519936,2.44346095,1011.2,99.5,6.8
HHR,2023-07-30T06:00:00,73.1,4.7,0,0,1011.1,99.6,6.8
HHR,2023-07-30T07:00:00,71.9,4.7,0,0.034906585,1011.8,99.6,5
HHR,2023-07-30T08:00:00,74,6.9,2.592832,2.268928025,1012.6,99.6,5
HHR,2023-07-30T09:00:00,74.9,6.9,1.519936,1.221730475,1013.3,99.9,6.2
HHR,2023-07-30T10:00:00,77,6.9,3.084576,3.665191425,1013.8,88.8,8.1
HHR,2023-07-30T11:00:00,77,12.8,3.621024,2.44346095,1014.8,99.9,8.1
HHR,2023-07-30T12:00:00,78.2,17.2,3.084576,2.967059725,1014.8,99.9,8.7
HHR,2023-07-30T13:00:00,77.6,17.2,3.621024,2.617993875,1014.6,88.9,9.3
HHR,2023-07-30T14:00:00,80,11.4,3.084576,2.617993875,1014,0.4,9.9
HHR,2023-07-30T15:00:00,84.8,11.4,0.044704,6.265732008,1012.6,0.3,9.9
HHR,2023-07-30T16:00:00,84.8,11.4,3.084576,4.8869219,1011.5,0.3,9.9
HHR,2023-07-30T17:00:00,83,9.2,4.604512,4.53785605,1010.7,0.3,9.9
HHR,2023-07-30T18:00:00,82.1,9.2,4.604512,4.1887902,1010.5,0.3,9.9
HHR,2023-07-30T19:00:00,79,9.2,3.621024,3.83972435,1010.8,0.3,8.7
HHR,2023-07-30T20:00:00,78.1,8.1,3.084576,4.8869219,1011.4,0.2,8.7
HHR,2023-07-30T21:00:00,78.1,8.1,2.592832,4.712388975,1011.7,0.3,9.9
HHR,2023-07-30T22:00:00,75.8,8.1,0,6.265732008,1011.9,0.2,9.9
HHR,2023-07-30T23:00:00,74.9,6.9,1.519936,4.363323125,1012,0.3,9.9
HHR,2023-07-31T00:00:00,74.9,6.9,1.519936,3.665191425,1012,0.3,9.9
HHR,2023-07-31T01:00:00,74.9,6.9,0,0,1011.8,99.6,8.7
HHR,2023-07-31T02:00:00,74,5.8,0,6.265732008,1011.9,99.6,8.7
HHR,2023-07-31T03:00:00,74,5.8,0,0,1011.9,99.6,8.7
HHR,2023-07-31T04:00:00,74,5.8,0,0,1011.3,99.6,8.7
HHR,2023-07-31T05:00:00,74,5.8,2.101088,2.268928025,1011.6,99.6,8.1
HHR,2023-07-31T06:00:00,74,5.8,3.57632,1.919862175,1013.5,99.7,8.1
HHR,2023-07-31T07:00:00,74,5.8,1.519936,1.74532925,1013.3,74.7,8.7
HHR,2023-07-31T08:00:00,75.8,8.1,2.592832,1.74532925,1014,0.4,9.9
HHR,2023-07-31T09:00:00,80.9,8.1,2.592832,1.570796325,1014.1,0.5,9.9
HHR,2023-07-31T10:00:00,84.8,8.1,3.084576,2.0943951,1014.3,0.5,9.9
HHR,2023-07-31T11:00:00,87.1,10.3,0,6.248278715,1014.3,0.5,9.9
HHR,2023-07-31T12:00:00,89.9,10.3,0.044704,6.265732008,1014.4,0.5,9.9
HHR,2023-07-31T13:00:00,87.1,10.3,4.112768,4.53785605,1014.4,0.5,9.9
HHR,2023-07-31T14:00:00,88,12.8,3.621024,4.712388975,1013.7,0.5,9.9
HHR,2023-07-31T15:00:00,86,12.8,3.084576,4.363323125,1013.2,0.5,9.9
HHR,2023-07-31T16:00:00,86,12.8,4.112768,5.061454825,1012.2,0.5,9.9
HHR,2023-07-31T17:00:00,82.1,11.4,4.112768,4.53785605,1011.9,0.5,9.9
HHR,2023-07-31T18:00:00,80,11.4,3.084576,4.363323125,1012.1,0.5,9.9
HHR,2023-07-31T19:00:00,77,11.4,2.592832,4.1887902,1012.8,0.4,9.9
HHR,2023-07-31T20:00:00,77,9.2,3.084576,4.712388975,1013.4,0.3,8.7
HHR,2023-07-31T21:00:00,74.9,9.2,2.101088,4.014257275,1014.2,0.5,8.7
HHR,2023-07-31T22:00:00,74.9,12.8,1.519936,4.712388975,1014.5,0.3,8.1
HHR,2023-07-31T23:00:00,74,4.7,1.519936,3.83972435,1014.4,0.5,8.1
HHR,2023-08-01T00:00:00,74.9,4.7,0,0,1014.4,99.9,8.1
HHR,2023-08-01T01:00:00,74.9,4.7,0,0,1014.5,99.9,8.7
HHR,2023-08-01T02:00:00,74.9,3.4,0,0,1014.1,99.9,8.7
HHR,2023-08-01T03:00:00,74.9,4.7,0,6.2831853,1014.2,99.9,8.1
HHR,2023-08-01T04:00:00,74.9,4.7,0,6.265732008,1014.2,50.2,8.7
HHR,2023-08-01T05:00:00,74.9,6.9,0,6.265732008,1014.3,99.9,8.7
HHR,2023-08-01T06:00:00,74,6.9,2.101088,4.53785605,1014.8,99.9,6.8
HHR,2023-08-01T07:00:00,73.1,6.9,2.101088,4.53785605,1015.4,99.9,3.7
HHR,2023-08-01T08:00:00,74,6.9,1.519936,4.53785605,1015.7,99.9,5
HHR,2023-08-01T09:00:00,79,6.9,0,0,1016,0.5,8.1
HHR,2023-08-01T10:00:00,80,6.9,0,6.265732008,1016.2,0.4,8.7
HHR,2023-08-01T11:00:00,83.9,13.9,2.101088,4.67748239,1016.1,0.4,9.9
HHR,2023-08-01T12:00:00,84.8,13.9,3.12928,4.712388975,1015.8,0.4,8.7
HHR,2023-08-01T13:00:00,84.8,13.9,4.604512,4.363323125,1015.6,0.4,9.9
HHR,2023-08-01T14:00:00,84.8,18.3,4.112768,4.8869219,1015.2,0.3,9.9
HHR,2023-08-01T15:00:00,84.8,16.1,4.112768,4.363323125,1014.7,0.3,9.9
HHR,2023-08-01T16:00:00,83.9,16.1,5.722112,4.363323125,1014.2,0.3,8.7
HHR,2023-08-01T17:00:00,82.1,19.7,6.213856,4.363323125,1013.9,0.3,9.9
HHR,2023-08-01T18:00:00,80,15,4.604512,4.712388975,1013.9,0.3,9.9
HHR,2023-08-01T19:00:00,77,15,5.096256,4.363323125,1014.3,0.3,9.9
HHR,2023-08-01T20:00:00,74.9,11.4,4.112768,4.363323125,1014.8,0.3,9.9
HHR,2023-08-01T21:00:00,74,11.4,3.57632,4.014257275,1015.5,0.2,9.9
HHR,2023-08-01T22:00:00,74,11.4,1.519936,3.83972435,1015.9,0.2,9.9
HHR,2023-08-01T23:00:00,74,8.1,1.519936,3.665191425,1015.5,0.3,9.9
HHR,2023-08-02T00:00:00,74,6.9,2.101088,4.014257275,1015.4,0.5,9.9
HHR,2023-08-02T01:00:00,73.1,6.9,2.101088,4.014257275,1015.3,0.3,9.9
HHR,2023-08-02T02:00:00,73.1,5.8,0,0.034906585,1014.9,0.4,9.9
HHR,2023-08-02T03:00:00,71.9,6.9,2.101088,3.665191425,1014.7,0.3,9.9
HHR,2023-08-02T04:00:00,71.9,6.9,0,0.034906585,1014.6,0.3,9.9
HHR,2023-08-02T05:00:00,71.9,3.4,0,6.248278715,1014.8,0.3,9.9
HHR,2023-08-02T06:00:00,71,3.4,0,0,1015.3,0.3,9.9
HHR,2023-08-02T07:00:00,71,3.4,0,0,1015.8,27.6,9.9
HHR,2023-08-02T08:00:00,74,4.7,0,0,1016,0.3,9.9
HHR,2023-08-02T09:00:00,77,4.7,0,0,1016.4,0.3,9.9
HHR,2023-08-02T10:00:00,80,4.7,0,6.265732008,1016.4,0.3,9.9
HHR,2023-08-02T11:00:00,80,17.2,3.621024,4.53785605,1016.3,0.3,9.9
HHR,2023-08-02T12:00:00,82.1,17.2,3.621024,4.1887902,1016,0.3,9.9
HHR,2023-08-02T13:00:00,82.1,17.2,4.112768,4.363323125,1015.7,0.3,9.9
HHR,2023-08-02T14:00:00,82.1,19.5,5.677408,4.363323125,1015.7,0.2,9.9
HHR,2023-08-02T15:00:00,82.1,21.9,4.604512,4.712388975,1015.3,0.2,9.9
HHR,2023-08-02T16:00:00,80.9,20.8,7.197344,4.363323125,1014.9,0.2,9.9
HHR,2023-08-02T17:00:00,80,18.3,6.213856,4.363323125,1014.6,0.2,9.9
HHR,2023-08-02T18:00:00,78.1,18.3,5.096256,4.53785605,1014.3,0.2,9.9
HHR,2023-08-02T19:00:00,77,18.3,4.112768,4.1887902,1014.2,0,9.9
HHR,2023-08-02T20:00:00,74.9,15,4.112768,4.53785605,1014.4,0,9.9
HHR,2023-08-02T21:00:00,74,15,2.101088,4.8869219,1014.6,0,9.9
HHR,2023-08-02T22:00:00,73.1,16.1,2.592832,4.014257275,1015.1,0,9.9
HHR,2023-08-02T23:00:00,71.9,9.2,4.112768,4.014257275,1015.1,0.2,9.9
HHR,2023-08-03T00:00:00,71,9.2,2.101088,4.1887902,1015.1,0.2,9.9
HHR,2023-08-03T01:00:00,71,9.2,0,6.265732008,1015.2,99.5,9.9
HHR,2023-08-03T02:00:00,70,4.7,2.101088,4.1887902,1014.8,0.2,9.9
HHR,2023-08-03T03:00:00,69.1,4.7,1.519936,4.1887902,1014.7,99.6,9.9
HHR,2023-08-03T04:00:00,69.1,5.8,0,6.265732008,1014.9,99.6,9.9
HHR,2023-08-03T05:00:00,68,4.7,0,0,1015.1,99.5,9.9
HHR,2023-08-03T06:00:00,66.8,4.7,1.519936,0.34906585,1015.4,99.5,9.9
HHR,2023-08-03T07:00:00,69.1,4.7,0,0.017453293,1015.6,99.5,9.9
HHR,2023-08-03T08:00:00,71,5.8,1.519936,3.14159265,1015.9,0.2,9.9
HHR,2023-08-03T09:00:00,73.1,5.8,0,0,1016,0.2,9.9
HHR,2023-08-03T10:00:00,77,5.8,0,6.265732008,1015.8,0.2,9.9
HHR,2023-08-03T11:00:00,78.1,15,3.084576,3.83972435,1016,0.2,9.9
HHR,2023-08-03T12:00:00,78.2,15,4.604512,4.014257275,1015.9,0.1,9.9
HHR,2023-08-03T13:00:00,79,21.9,4.604512,4.53785605,1015.6,0.2,9.9
HHR,2023-08-03T14:00:00,80,17.2,5.722112,4.363323125,1015.5,0.2,9.9
HHR,2023-08-03T15:00:00,80,20.8,6.213856,4.363323125,1015.1,0.2,9.9
HHR,2023-08-03T16:00:00,80.9,17.2,5.722112,4.363323125,1014.3,0,9.9
HHR,2023-08-03T17:00:00,80,17.2,4.604512,5.061454825,1014.1,0,9.9
HHR,2023-08-03T18:00:00,79,17.2,5.096256,4.53785605,1013.6,0,9.9
HHR,2023-08-03T19:00:00,77,17.2,3.621024,4.8869219,1013.6,0,9.9
HHR,2023-08-03T20:00:00,74.9,6.9,3.12928,4.8869219,1013.5,0,9.9
HHR,2023-08-03T21:00:00,73.1,6.9,4.604512,4.363323125,1013.9,0,9.9
HHR,2023-08-03T22:00:00,71.9,6.9,4.112768,4.363323125,1014.4,0,9.9
HHR,2023-08-03T23:00:00,71.9,6.9,2.592832,4.363323125,1014.2,0.2,9.9
HHR,2023-08-04T00:00:00,71.9,6.9,3.084576,4.363323125,1014,0.2,9.9
HHR,2023-08-04T01:00:00,71,6.9,0,6.265732008,1014.1,27.5,9.9
HHR,2023-08-04T02:00:00,71,5.8,1.519936,1.762782543,1014,99.5,9.9
HHR,2023-08-04T03:00:00,70,4.7,0,0,1013.8,99.5,9.9
HHR,2023-08-04T04:00:00,70,5.8,0,0,1013.5,99.5,9.9
HHR,2023-08-04T05:00:00,69.1,2.2,0,0.017453293,1013.4,99.5,9.9
HHR,2023-08-04T06:00:00,70,2.2,1.519936,1.570796325,1013.5,99.5,9.9
HHR,2023-08-04T07:00:00,70,2.2,2.101088,1.570796325,1014.1,99.9,9.9
HHR,2023-08-04T08:00:00,71.9,2.2,1.519936,1.74532925,1014.7,100,9.9
HHR,2023-08-04T09:00:00,73.1,2.2,2.101088,2.7925268,1014.7,99.9,9.9
HHR,2023-08-04T10:00:00,74,2.2,0,0,1014.3,0.5,9.9
HHR,2023-08-04T11:00:00,79,16.1,0.044704,6.265732008,1014.1,0.2,9.9
HHR,2023-08-04T12:00:00,80.9,16.1,4.112768,4.53785605,1013.6,0.2,9.9
HHR,2023-08-04T13:00:00,80,16.1,3.621024,4.1887902,1013,0.2,9.9
HHR,2023-08-04T14:00:00,80.9,16.1,5.677408,4.1887902,1012.6,0.1,9.9
HHR,2023-08-04T15:00:00,80,19.7,5.722112,4.53785605,1012.3,0.2,9.9
HHR,2023-08-04T16:00:00,80,16.1,6.213856,4.363323125,1011.8,0.3,9.9
HHR,2023-08-04T17:00:00,79,16.1,4.112768,4.8869219,1011.4,0.2,9.9
HHR,2023-08-04T18:00:00,78.1,16.1,5.096256,4.712388975,1011.2,0.2,9.9
HHR,2023-08-04T19:00:00,77,16.1,4.112768,4.53785605,1011.1,0.2,10
HHR,2023-08-04T20:00:00,74,9.2,3.621024,4.014257275,1011.2,0.2,9.9
HHR,2023-08-04T21:00:00,73.1,9.2,2.592832,3.83972435,1011.4,0.2,9.9
HHR,2023-08-04T22:00:00,71.9,9.2,1.519936,3.83972435,1011.8,0.2,9.9
HHR,2023-08-04T23:00:00,71.9,5.8,2.592832,4.363323125,1011.7,27.5,9.9
HHR,2023-08-05T00:00:00,71,5.8,2.101088,4.712388975,1011.6,88.6,9.9
HHR,2023-08-05T01:00:00,71,5.8,0,6.265732008,1011.2,99.5,9.9
HHR,2023-08-05T02:00:00,71,2.2,0,6.248278715,1011.1,99.4,9.9
HHR,2023-08-05T03:00:00,71,2.2,0,0,1011.2,99.4,9.9
HHR,2023-08-05T04:00:00,71,2.2,0,0,1011.3,99.5,9.9
HHR,2023-08-05T05:00:00,70,2.2,0,0.017453293,1011.2,99.5,9.9
HHR,2023-08-05T06:00:00,69.1,2.2,0,0,1011.6,99.4,9.9
HHR,2023-08-05T07:00:00,71,2.2,2.101088,1.74532925,1012,99.5,9.9
HHR,2023-08-05T08:00:00,71,4.7,0,0,1012.5,99.5,9.9
HHR,2023-08-05T09:00:00,73.1,4.7,0,0,1012.3,0,9.9
HHR,2023-08-05T10:00:00,75.8,4.7,0,6.265732008,1012.2,0,9.9
HHR,2023-08-05T11:00:00,80.9,8.1,3.621024,4.8869219,1012.2,0,9.9
HHR,2023-08-05T12:00:00,79,8.1,4.604512,4.363323125,1012.4,0.2,9.9
HHR,2023-08-05T13:00:00,80.9,8.1,4.112768,4.712388975,1012.2,0,9.9
HHR,2023-08-05T14:00:00,83,15,3.621024,4.8869219,1011.9,0,9.9
HHR,2023-08-05T15:00:00,82.1,15,5.096256,4.53785605,1011.7,0,9.9
HHR,2023-08-05T16:00:00,80.9,19.7,4.604512,4.712388975,1011.4,0.2,9.9
HHR,2023-08-05T17:00:00,80.9,15,4.112768,4.712388975,1010.9,0.2,9.9
HHR,2023-08-05T18:00:00,79,15,4.604512,4.1887902,1010.4,0.2,9.9
HHR,2023-08-05T19:00:00,75.8,15,5.677408,4.363323125,1010.8,0.3,9.9
HHR,2023-08-05T20:00:00,74.9,9.2,3.57632,4.53785605,1011,0.3,9.9
HHR,2023-08-05T21:00:00,73.1,9.2,1.519936,5.061454825,1011.5,0.5,9.9
HHR,2023-08-05T22:00:00,73.1,9.2,1.519936,4.712388975,1011.8,0.5,9.9
HHR,2023-08-05T23:00:00,73.1,4.7,1.519936,4.8869219,1011.8,0,9.9
HHR,2023-08-06T00:00:00,71.9,4.7,1.519936,3.665191425,1012.1,27.4,9.9
HHR,2023-08-06T01:00:00,71,4.7,0,6.265732008,1012.2,88.4,9.9
HHR,2023-08-06T02:00:00,71,2.2,0,6.265732008,1012.2,99.5,9.9
HHR,2023-08-06T03:00:00,71,2.2,0,0,1012.3,99.5,9.9
HHR,2023-08-06T04:00:00,70,2.2,0,0,1012.3,99.6,9.9
HHR,2023-08-06T05:00:00,70,1.1,0,0,1012.4,99.6,9.9
HHR,2023-08-06T06:00:00,70,1.1,0,0,1012.9,99.5,9.9
HHR,2023-08-06T07:00:00,69.1,1.1,0,0.017453293,1013.1,99.6,3.4
HHR,2023-08-06T08:00:00,71,4.7,0,0,1013.2,99.6,6.2
HHR,2023-08-06T09:00:00,73.1,4.7,0,0,1013.6,27.5,6.8
HHR,2023-08-06T10:00:00,79,4.7,0,6.265732008,1014,0.2,9.9
HHR,2023-08-06T11:00:00,80,15,3.57632,4.712388975,1014.3,0.2,6.8
HHR,2023-08-06T12:00:00,82.1,15,3.084576,4.712388975,1014.2,0.2,6.8
HHR,2023-08-06T13:00:00,82.1,15,4.112768,4.1887902,1014.2,0.2,6.8
HHR,2023-08-06T14:00:00,80.9,17.2,4.112768,4.53785605,1014,0.2,8.1
HHR,2023-08-06T15:00:00,82.1,20.8,3.621024,4.8869219,1013.8,0.2,8.1
HHR,2023-08-06T16:00:00,80,15,5.677408,4.363323125,1013.8,0.2,9.9
HHR,2023-08-06T17:00:00,79,15,4.112768,4.53785605,1013.7,0.2,9.9
HHR,2023-08-06T18:00:00,78.1,15,4.112768,4.363323125,1013.4,0.2,9.9
HHR,2023-08-06T19:00:00,74.9,15,4.112768,4.1887902,1013.8,0.2,9.9
HHR,2023-08-06T20:00:00,71.9,9.2,2.592832,4.8869219,1014.1,0.6,8.1
HHR,2023-08-06T21:00:00,71,9.2,2.101088,4.53785605,1014.7,99.9,6.8
HHR,2023-08-06T22:00:00,71,9.2,1.519936,5.759586525,1015.2,99.9,6.2
HHR,2023-08-06T23:00:00,70,5.8,1.475232,3.4906585,1015.7,99.9,5
HHR,2023-08-07T00:00:00,70,5.8,0,0.017453293,1016.1,100,5
HHR,2023-08-07T01:00:00,70,5.8,1.475232,2.44346095,1016.1,100,5
HHR,2023-08-07T02:00:00,70.1,5.8,2.592832,1.570796325,1015.8,100,5
HHR,2023-08-07T03:00:00,69.2,5.8,0,0.017453293,1015,100,5
HHR,2023-08-07T04:00:00,70,5.8,0,0,1014.7,100,5
HHR,2023-08-07T05:00:00,71,5.8,0,0,1014.9,100,6.2
HHR,2023-08-07T06:00:00,71,5.8,0,0,1015.2,99.9,6.2
HHR,2023-08-07T07:00:00,71,5.8,0,0,1015.6,99.9,3.7
HHR,2023-08-07T08:00:00,71.9,6.9,0,0,1016.3,99.9,3.7
HHR,2023-08-07T09:00:00,74,6.9,1.519936,2.0943951,1016.7,0.2,5
HHR,2023-08-07T10:00:00,79,6.9,2.101088,3.316125575,1016.8,0.2,6.8
HHR,2023-08-07T11:00:00,82.1,11.4,0.044704,6.265732008,1016.8,0,8.7
HHR,2023-08-07T12:00:00,83,11.4,3.084576,4.363323125,1017,0,6.8
HHR,2023-08-07T13:00:00,84.8,11.4,4.604512,4.53785605,1016.9,0,9.9
HHR,2023-08-07T14:00:00,84.8,15,5.096256,4.53785605,1016.6,0.2,9.9
HHR,2023-08-07T15:00:00,82.1,15,3.621024,4.363323125,1016.4,0.2,9.9
HHR,2023-08-07T16:00:00,82.1,15,4.112768,4.363323125,1015.9,0.2,9.9
HHR,2023-08-07T17:00:00,80,12.8,3.621024,4.363323125,1015.8,0.2,9.9
HHR,2023-08-07T18:00:00,79,12.8,3.084576,4.53785605,1015.4,0.2,9.9
HHR,2023-08-07T19:00:00,75.8,12.8,3.12928,4.53785605,1015.2,0.2,9.9
HHR,2023-08-07T20:00:00,74,8.1,3.621024,4.53785605,1015.7,0.2,9.9
HHR,2023-08-07T21:00:00,71.9,8.1,2.101088,5.061454825,1016.1,0.2,9.9
HHR,2023-08-07T22:00:00,71.9,8.1,2.101088,4.712388975,1016.5,0.3,9.9
HHR,2023-08-07T23:00:00,71.9,6.9,0,6.2831853,1016.6,49.8,9.9
HHR,2023-08-08T00:00:00,71.9,6.9,0,0,1016.8,99.5,8.1
HHR,2023-08-08T01:00:00,71.9,6.9,0,0,1016.7,88.6,8.7
HHR,2023-08-08T02:00:00,71,8.1,2.101088,1.570796325,1016.7,88.7,9.9
HHR,2023-08-08T03:00:00,71,6.9,1.475232,1.570796325,1016.3,99.5,9.9
HHR,2023-08-08T04:00:00,70,6.9,0,0.017453293,1016.1,99.5,9.9
HHR,2023-08-08T05:00:00,70,6.9,0,0,1016,99.5,9.9
HHR,2023-08-08T06:00:00,70,6.9,0,0.017453293,1016.2,99.5,9.9
HHR,2023-08-08T07:00:00,70.6,6.9,0,0.034906585,1016.5,74.4,9.9
HHR,2023-08-08T08:00:00,71.9,8.1,0,0.017453293,1016.9,27.5,9.9
HHR,2023-08-08T09:00:00,74.9,8.1,1.519936,1.74532925,1017.1,0.2,9.9
HHR,2023-08-08T10:00:00,78.2,8.1,2.101088,1.570796325,1016.9,0.2,9.9
HHR,2023-08-08T11:00:00,83.9,10.3,2.101088,2.0943951,1016.8,0.3,9.9
HHR,2023-08-08T12:00:00,83.9,10.3,3.12928,3.316125575,1016.4,0.2,9.9
HHR,2023-08-08T13:00:00,83.9,10.3,0.044704,6.265732008,1016,0.3,9.9
HHR,2023-08-08T14:00:00,84.8,12.8,3.621024,4.712388975,1015.8,0.3,9.9
HHR,2023-08-08T15:00:00,82.1,12.8,5.096256,4.363323125,1015.5,0.5,9.9
HHR,2023-08-08T16:00:00,80,12.8,3.084576,4.53785605,1015.2,0.5,9.9
HHR,2023-08-08T17:00:00,78.1,11.4,3.084576,4.53785605,1014.8,0.5,9.9
HHR,2023-08-08T18:00:00,77,11.4,3.621024,4.363323125,1014.6,0.5,9.9
HHR,2023-08-08T19:00:00,77,11.4,3.084576,4.712388975,1014.4,0.3,9.9
HHR,2023-08-08T20:00:00,74.9,6.9,3.084576,4.53785605,1014.4,0.2,9.9
HHR,2023-08-08T21:00:00,73.1,6.9,2.592832,4.8869219,1014.7,0.2,9.9
HHR,2023-08-08T22:00:00,73.1,6.9,2.101088,4.712388975,1015,0.2,9.9
HHR,2023-08-08T23:00:00,73.1,3.4,1.519936,5.061454825,1014.8,0.3,9.9
HHR,2023-08-09T00:00:00,73.1,3.4,0,6.265732008,1014.7,0.3,9.9
HHR,2023-08-09T01:00:00,71.9,3.4,2.101088,4.363323125,1014.5,27.7,9.9
HHR,2023-08-09T02:00:00,71.9,3.4,0,6.265732008,1014.2,89,9.9
HHR,2023-08-09T03:00:00,71.9,3.4,2.101088,4.53785605,1013.9,99.9,9.9
HHR,2023-08-09T04:00:00,71.9,3.4,1.519936,4.8869219,1013.8,100,9.9
HHR,2023-08-09T05:00:00,73.1,3.4,2.101088,4.712388975,1013.6,100,9.9
HHR,2023-08-09T06:00:00,73.1,3.4,1.519936,4.25860337,1013.9,99.9,9.9
HHR,2023-08-09T07:00:00,73.1,3.4,2.101088,4.014257275,1014.4,100,8.1
HHR,2023-08-09T08:00:00,73.1,5.8,2.101088,4.363323125,1014.8,100,6.8
HHR,2023-08-09T09:00:00,74.9,5.8,1.519936,4.53785605,1015,100,6.8
HHR,2023-08-09T10:00:00,75.8,5.8,1.475232,3.316125575,1014.7,89,8.1
HHR,2023-08-09T11:00:00,79,15,0,6.265732008,1014.8,0.5,8.7
HHR,2023-08-09T12:00:00,80,15,2.592832,4.014257275,1014.7,0.5,9.9
HHR,2023-08-09T13:00:00,74.9,15,3.12928,4.53785605,1014.4,50.2,9.9
HHR,2023-08-09T14:00:00,77,15,3.084576,4.712388975,1014.3,27.9,9.9
HHR,2023-08-09T15:00:00,75.8,15,4.112768,4.363323125,1013.8,0.5,9.9
HHR,2023-08-09T16:00:00,74.9,15,3.621024,4.53785605,1013.4,88.9,9.9
HHR,2023-08-09T17:00:00,74,12.8,4.604512,4.712388975,1013.2,0.5,9.9
HHR,2023-08-09T18:00:00,75.8,12.8,2.592832,5.061454825,1013,0.3,9.9
HHR,2023-08-09T19:00:00,74,12.8,4.604512,4.1887902,1013,0.3,9.9
HHR,2023-08-09T20:00:00,71.9,9.2,4.112768,4.53785605,1013.1,50.2,9.9
HHR,2023-08-09T21:00:00,71,9.2,3.084576,4.53785605,1013.3,27.7,9.9
HHR,2023-08-09T22:00:00,71,9.2,3.57632,4.53785605,1013.5,0.5,9.9
HHR,2023-08-09T23:00:00,71,5.8,2.592832,3.83972435,1013.7,0.5,9.9
HHR,2023-08-10T00:00:00,71,5.8,3.084576,4.53785605,1014.1,27.9,9.9
HHR,2023-08-10T01:00:00,71,5.8,0,6.265732008,1013.9,89,9.9
